timestep,demand+AF8-mid,demand+AF8-south,demand+AF8-north,wind+AF8-mid,pv+AF8-mid,hydro+AF8-mid,wind+AF8-south,pv+AF8-south,hydro+AF8-south,wind+AF8-north,pv+AF8-north,hydro+AF8-north
745,50335.5606195522,50335.5606195522,50335.5606195522,0.7444303536,0,0.4288518091,0.7444303536,0,0.4288518091,0.7444303536,0,0.4288518091
746,49483.3112061456,49483.3112061456,49483.3112061456,0.6848552414,0,0.4288779486,0.6848552414,0,0.4288779486,0.6848552414,0,0.4288779486
747,49507.3317645844,49507.3317645844,49507.3317645844,0.6009951979,0,0.4289040613,0.6009951979,0,0.4289040613,0.6009951979,0,0.4289040613
748,50378.7976247419,50378.7976247419,50378.7976247419,0.5105843568,0,0.4289301467,0.5105843568,0,0.4289301467,0.5105843568,0,0.4289301467
749,52561.7859756548,52561.7859756548,52561.7859756548,0.4221180729,0,0.4289562047,0.4221180729,0,0.4289562047,0.4221180729,0,0.4289562047
750,58447.783615484,58447.783615484,58447.783615484,0.350665283,0,0.4289822348,0.350665283,0,0.4289822348,0.350665283,0,0.4289822348
751,64921.8045258937,64921.8045258937,64921.8045258937,0.3898628357,0,0.4290082367,0.3898628357,0,0.4290082367,0.3898628357,0,0.4290082367
752,66461.0419106483,66461.0419106483,66461.0419106483,0.3222124716,0.0227507955,0.4290342101,0.3222124716,0.0227507955,0.4290342101,0.3222124716,0.0227507955,0.4290342101
753,66354.3906311803,66354.3906311803,66354.3906311803,0.2311626954,0.0395776204,0.4290601547,0.2311626954,0.0395776204,0.4290601547,0.2311626954,0.0395776204,0.4290601547
754,67006.7889983765,67006.7889983765,67006.7889983765,0.1520480942,0.0729147143,0.4290860702,0.1520480942,0.0729147143,0.4290860702,0.1520480942,0.0729147143,0.4290860702
755,67897.4713052851,67897.4713052851,67897.4713052851,0.0920412635,0.0991364274,0.4291119561,0.0920412635,0.0991364274,0.4291119561,0.0920412635,0.0991364274,0.4291119561
756,67160.5205723845,67160.5205723845,67160.5205723845,0.0646209327,0.1092120124,0.4291378122,0.0646209327,0.1092120124,0.4291378122,0.0646209327,0.1092120124,0.4291378122
757,66621.4992410191,66621.4992410191,66621.4992410191,0.0965452161,0.1314693981,0.4291636382,0.0965452161,0.1314693981,0.4291636382,0.0965452161,0.1314693981,0.4291636382
758,65752.9158478742,65752.9158478742,65752.9158478742,0.0739572009,0.1035445435,0.4291894337,0.0739572009,0.1035445435,0.4291894337,0.0739572009,0.1035445435,0.4291894337
759,65235.0326079349,65235.0326079349,65235.0326079349,0.0692011263,0.0640162895,0.4292151983,0.0692011263,0.0640162895,0.4292151983,0.0692011263,0.0640162895,0.4292151983
760,64769.9945965609,64769.9945965609,64769.9945965609,0.0782608177,0.0180037306,0.4292409319,0.0782608177,0.0180037306,0.4292409319,0.0782608177,0.0180037306,0.4292409319
761,68052.1637016306,68052.1637016306,68052.1637016306,0.0967249017,0.0004099449,0.4292666339,0.0967249017,0.0004099449,0.4292666339,0.0967249017,0.0004099449,0.4292666339
762,69468.4158271788,69468.4158271788,69468.4158271788,0.1174653683,0,0.4292923042,0.1174653683,0,0.4292923042,0.1174653683,0,0.4292923042
763,67426.6683598857,67426.6683598857,67426.6683598857,0.1466013362,0,0.4293179424,0.1466013362,0,0.4293179424,0.1466013362,0,0.4293179424
764,64318.4080979125,64318.4080979125,64318.4080979125,0.1497223465,0,0.429343548,0.1497223465,0,0.429343548,0.1497223465,0,0.429343548
765,61666.5384462754,61666.5384462754,61666.5384462754,0.1431167397,0,0.4293691209,0.1431167397,0,0.4293691209,0.1431167397,0,0.4293691209
766,60157.0865539849,60157.0865539849,60157.0865539849,0.1297985103,0,0.4293946607,0.1297985103,0,0.4293946607,0.1297985103,0,0.4293946607
767,55718.0873545054,55718.0873545054,55718.0873545054,0.1323075815,0,0.429420167,0.1323075815,0,0.429420167,0.1323075815,0,0.429420167
768,51788.3239939273,51788.3239939273,51788.3239939273,0.1338679771,0,0.4294456395,0.1338679771,0,0.4294456395,0.1338679771,0,0.4294456395
769,49921.4461920683,49921.4461920683,49921.4461920683,0.1542758673,0,0.4294710779,0.1542758673,0,0.4294710779,0.1542758673,0,0.4294710779
770,48801.1273464854,48801.1273464854,48801.1273464854,0.1499507802,0,0.4294964818,0.1499507802,0,0.4294964818,0.1499507802,0,0.4294964818
771,49166.2398347542,49166.2398347542,49166.2398347542,0.1320293373,0,0.4295218509,0.1320293373,0,0.4295218509,0.1320293373,0,0.4295218509
772,49895.5039889544,49895.5039889544,49895.5039889544,0.1169918535,0,0.429547185,0.1169918535,0,0.429547185,0.1169918535,0,0.429547185
773,52316.7762795796,52316.7762795796,52316.7762795796,0.1121500709,0,0.4295724835,0.1121500709,0,0.4295724835,0.1121500709,0,0.4295724835
774,58385.3301635433,58385.3301635433,58385.3301635433,0.1160490199,0,0.4295977463,0.1160490199,0,0.4295977463,0.1160490199,0,0.4295977463
775,64857.4294292779,64857.4294292779,64857.4294292779,0.1530766918,0,0.429622973,0.1530766918,0,0.429622973,0.1530766918,0,0.429622973
776,66675.3052919219,66675.3052919219,66675.3052919219,0.1597537381,0.0648687509,0.4296481632,0.1597537381,0.0648687509,0.4296481632,0.1597537381,0.0648687509,0.4296481632
777,66757.9360129512,66757.9360129512,66757.9360129512,0.1605063959,0.073442477,0.4296733166,0.1605063959,0.073442477,0.4296733166,0.1605063959,0.073442477,0.4296733166
778,67449.7280959869,67449.7280959869,67449.7280959869,0.1890941865,0.1172696812,0.4296984328,0.1890941865,0.1172696812,0.4296984328,0.1890941865,0.1172696812,0.4296984328
779,68294.2909306931,68294.2909306931,68294.2909306931,0.2301396227,0.1494741465,0.4297235116,0.2301396227,0.1494741465,0.4297235116,0.2301396227,0.1494741465,0.4297235116
780,67663.9914772605,67663.9914772605,67663.9914772605,0.2821847482,0.1643512522,0.4297485526,0.2821847482,0.1643512522,0.4297485526,0.2821847482,0.1643512522,0.4297485526
781,66522.5345402515,66522.5345402515,66522.5345402515,0.4478836248,0.1845785075,0.4297735555,0.4478836248,0.1845785075,0.4297735555,0.4478836248,0.1845785075,0.4297735555
782,65722.1695330726,65722.1695330726,65722.1695330726,0.4536180518,0.1391547831,0.4297985199,0.4536180518,0.1391547831,0.4297985199,0.4536180518,0.1391547831,0.4297985199
783,65066.8886988637,65066.8886988637,65066.8886988637,0.4608791722,0.0810952903,0.4298234455,0.4608791722,0.0810952903,0.4298234455,0.4608791722,0.0810952903,0.4298234455
784,64843.0170942147,64843.0170942147,64843.0170942147,0.4816206154,0.0213586115,0.429848332,0.4816206154,0.0213586115,0.429848332,0.4816206154,0.0213586115,0.429848332
785,67939.7474881372,67939.7474881372,67939.7474881372,0.5383913157,0,0.429873179,0.5383913157,0,0.429873179,0.5383913157,0,0.429873179
786,68853.489531147,68853.489531147,68853.489531147,0.5989126267,0,0.4298979861,0.5989126267,0,0.4298979861,0.5989126267,0,0.4298979861
787,66573.4581241416,66573.4581241416,66573.4581241416,0.6683219604,0,0.4299227531,0.6683219604,0,0.4299227531,0.6683219604,0,0.4299227531
788,62334.3099708725,62334.3099708725,62334.3099708725,0.6930137348,0,0.4299474797,0.6930137348,0,0.4299474797,0.6930137348,0,0.4299474797
789,60039.8662288039,60039.8662288039,60039.8662288039,0.6949726446,0,0.4299721654,0.6949726446,0,0.4299721654,0.6949726446,0,0.4299721654
790,59006.982215938,59006.982215938,59006.982215938,0.688099733,0,0.4299968099,0.688099733,0,0.4299968099,0.688099733,0,0.4299968099
791,55063.7673426341,55063.7673426341,55063.7673426341,0.6904123288,0,0.4300214129,0.6904123288,0,0.4300214129,0.6904123288,0,0.4300214129
792,51926.6824105344,51926.6824105344,51926.6824105344,0.6995042616,0,0.4300459741,0.6995042616,0,0.4300459741,0.6995042616,0,0.4300459741
793,49553.4512367867,49553.4512367867,49553.4512367867,0.7174325495,0,0.4300704931,0.7174325495,0,0.4300704931,0.7174325495,0,0.4300704931
794,48403.3468987398,48403.3468987398,48403.3468987398,0.7253266205,0,0.4300949696,0.7253266205,0,0.4300949696,0.7253266205,0,0.4300949696
795,48121.8259538377,48121.8259538377,48121.8259538377,0.7374897256,0,0.4301194033,0.7374897256,0,0.4301194033,0.7374897256,0,0.4301194033
796,48124.7084208504,48124.7084208504,48124.7084208504,0.733445399,0,0.4301437937,0.733445399,0,0.4301437937,0.733445399,0,0.4301437937
797,47914.288328927,47914.288328927,47914.288328927,0.7280645128,0,0.4301681407,0.7280645128,0,0.4301681407,0.7280645128,0,0.4301681407
798,47873.9337907499,47873.9337907499,47873.9337907499,0.7196598632,0,0.4301924437,0.7196598632,0,0.4301924437,0.7196598632,0,0.4301924437
799,51443.3887747469,51443.3887747469,51443.3887747469,0.7335510746,0,0.4302167026,0.7335510746,0,0.4302167026,0.7335510746,0,0.4302167026
800,54377.7401936236,54377.7401936236,54377.7401936236,0.7296387743,0.0330986592,0.4302409169,0.7296387743,0.0330986592,0.4302409169,0.7296387743,0.0330986592,0.4302409169
801,57009.4325761722,57009.4325761722,57009.4325761722,0.6975209314,0.0708858562,0.4302650863,0.6975209314,0.0708858562,0.4302650863,0.6975209314,0.0708858562,0.4302650863
802,58161.4585588942,58161.4585588942,58161.4585588942,0.6626900476,0.1143756383,0.4302892104,0.6626900476,0.1143756383,0.4302892104,0.6626900476,0.1143756383,0.4302892104
803,58797.5229463521,58797.5229463521,58797.5229463521,0.6363508087,0.1384318449,0.430313289,0.6363508087,0.1384318449,0.430313289,0.6363508087,0.1384318449,0.430313289
804,57853.9954108784,57853.9954108784,57853.9954108784,0.6115999844,0.1434611128,0.4303373218,0.6115999844,0.1434611128,0.4303373218,0.6115999844,0.1434611128,0.4303373218
805,56114.9069799134,56114.9069799134,56114.9069799134,0.5713864928,0.1657146816,0.4303613082,0.5713864928,0.1657146816,0.4303613082,0.5713864928,0.1657146816,0.4303613082
806,54658.3003161881,54658.3003161881,54658.3003161881,0.5277676462,0.1197013592,0.4303852481,0.5277676462,0.1197013592,0.4303852481,0.5277676462,0.1197013592,0.4303852481
807,54168.2809240378,54168.2809240378,54168.2809240378,0.4840238978,0.0760387946,0.430409141,0.4840238978,0.0760387946,0.430409141,0.4840238978,0.0760387946,0.430409141
808,54232.6560206536,54232.6560206536,54232.6560206536,0.4503706761,0.0203661938,0.4304329867,0.4503706761,0.0203661938,0.4304329867,0.4503706761,0.0203661938,0.4304329867
809,58197.9698077211,58197.9698077211,58197.9698077211,0.4297183737,0.0004099449,0.4304567847,0.4297183737,0.0004099449,0.4304567847,0.4297183737,0.0004099449,0.4304567847
810,60821.9756115693,60821.9756115693,60821.9756115693,0.4040916043,0,0.4304805348,0.4040916043,0,0.4304805348,0.4040916043,0,0.4304805348
811,58451.6269048343,58451.6269048343,58451.6269048343,0.3578304741,0,0.4305042367,0.3578304741,0,0.4305042367,0.3578304741,0,0.4305042367
812,55031.0993831574,55031.0993831574,55031.0993831574,0.3264243247,0,0.4305278898,0.3264243247,0,0.4305278898,0.3264243247,0,0.4305278898
813,53074.8651039063,53074.8651039063,53074.8651039063,0.3042449425,0,0.4305514941,0.3042449425,0,0.4305514941,0.3042449425,0,0.4305514941
814,53631.1812373476,53631.1812373476,53631.1812373476,0.2955718,0,0.430575049,0.2955718,0,0.430575049,0.2955718,0,0.430575049
815,50354.7770663032,50354.7770663032,50354.7770663032,0.2820329099,0,0.4305985542,0.2820329099,0,0.4305985542,0.2820329099,0,0.4305985542
816,46946.7402350145,46946.7402350145,46946.7402350145,0.22888201,0,0.4306220094,0.22888201,0,0.4306220094,0.22888201,0,0.4306220094
817,44426.5032436217,44426.5032436217,44426.5032436217,0.3470165982,0,0.4306454143,0.3470165982,0,0.4306454143,0.3470165982,0,0.4306454143
818,43359.9904489416,43359.9904489416,43359.9904489416,0.3128327586,0,0.4306687686,0.3128327586,0,0.4306687686,0.3128327586,0,0.4306687686
819,42915.1297066561,42915.1297066561,42915.1297066561,0.2617309679,0,0.4306920718,0.2617309679,0,0.4306920718,0.2617309679,0,0.4306920718
820,42646.0994521422,42646.0994521422,42646.0994521422,0.2066524744,0,0.4307153236,0.2066524744,0,0.4307153236,0.2066524744,0,0.4307153236
821,41661.2565561537,41661.2565561537,41661.2565561537,0.1564622798,0,0.4307385237,0.1564622798,0,0.4307385237,0.1564622798,0,0.4307385237
822,39698.2965205398,39698.2965205398,39698.2965205398,0.1213951759,0,0.4307616718,0.1213951759,0,0.4307616718,0.1213951759,0,0.4307616718
823,41555.5660990233,41555.5660990233,41555.5660990233,0.1872452736,0,0.4307847675,0.1872452736,0,0.4307847675,0.1872452736,0,0.4307847675
824,44638.8449802202,44638.8449802202,44638.8449802202,0.1900666967,0.0536172782,0.4308078104,0.1900666967,0.0536172782,0.4308078104,0.1900666967,0.0536172782,0.4308078104
825,47829.7359632226,47829.7359632226,47829.7359632226,0.2068253948,0.0735356116,0.4308308003,0.2068253948,0.0735356116,0.4308308003,0.2068253948,0.0735356116,0.4308308003
826,50327.8740408518,50327.8740408518,50327.8740408518,0.253425264,0.1202912116,0.4308537367,0.253425264,0.1202912116,0.4308537367,0.253425264,0.1202912116,0.4308537367
827,52717.4391943378,52717.4391943378,52717.4391943378,0.2860405542,0.1669742887,0.4308766194,0.2860405542,0.1669742887,0.4308766194,0.2860405542,0.1669742887,0.4308766194
828,51938.212278585,51938.212278585,51938.212278585,0.2994351843,0.1971964632,0.430899448,0.2994351843,0.1971964632,0.430899448,0.2994351843,0.1971964632,0.430899448
829,49746.5765266342,49746.5765266342,49746.5765266342,0.3122862718,0.2389502776,0.4309222222,0.3122862718,0.2389502776,0.4309222222,0.3122862718,0.2389502776,0.4309222222
830,47839.3441865981,47839.3441865981,47839.3441865981,0.3185085897,0.202166186,0.4309449415,0.3185085897,0.202166186,0.4309449415,0.3185085897,0.202166186,0.4309449415
831,46762.2623462049,46762.2623462049,46762.2623462049,0.3306324799,0.1409294296,0.4309676057,0.3306324799,0.1409294296,0.4309676057,0.3306324799,0.1409294296,0.4309676057
832,46979.4081944912,46979.4081944912,46979.4081944912,0.335372403,0.054860345,0.4309902145,0.335372403,0.054860345,0.4309902145,0.335372403,0.054860345,0.4309902145
833,51130.1606927058,51130.1606927058,51130.1606927058,0.3407500439,0.0012356873,0.4310127674,0.3407500439,0.0012356873,0.4310127674,0.3407500439,0.0012356873,0.4310127674
834,55881.4271518889,55881.4271518889,55881.4271518889,0.3409755912,0,0.4310352641,0.3409755912,0,0.4310352641,0.3409755912,0,0.4310352641
835,55831.4643903363,55831.4643903363,55831.4643903363,0.3753454321,0,0.4310577044,0.3753454321,0,0.4310577044,0.3753454321,0,0.4310577044
836,53218.0276322012,53218.0276322012,53218.0276322012,0.3875801414,0,0.4310800878,0.3875801414,0,0.4310800878,0.3875801414,0,0.4310800878
837,52402.2894676215,52402.2894676215,52402.2894676215,0.3932978592,0,0.431102414,0.3932978592,0,0.431102414,0.3932978592,0,0.431102414
838,54010.7060606797,54010.7060606797,54010.7060606797,0.3776476577,0,0.4311246827,0.3776476577,0,0.4311246827,0.3776476577,0,0.4311246827
839,51382.8569674813,51382.8569674813,51382.8569674813,0.3534429308,0,0.4311468935,0.3534429308,0,0.4311468935,0.3534429308,0,0.4311468935
840,48745.3996509075,48745.3996509075,48745.3996509075,0.3451349132,0,0.431169046,0.3451349132,0,0.431169046,0.3451349132,0,0.431169046
841,47246.51680433,47246.51680433,47246.51680433,0.3110905978,0,0.43119114,0.3110905978,0,0.43119114,0.3110905978,0,0.43119114
842,46402.9147919614,46402.9147919614,46402.9147919614,0.3142663751,0,0.4312131751,0.3142663751,0,0.4312131751,0.3142663751,0,0.4312131751
843,46227.0843041898,46227.0843041898,46227.0843041898,0.3058798835,0,0.431235151,0.3058798835,0,0.431235151,0.3058798835,0,0.431235151
844,46978.4473721536,46978.4473721536,46978.4473721536,0.2950316807,0,0.4312570672,0.2950316807,0,0.4312570672,0.2950316807,0,0.4312570672
845,49219.0850633194,49219.0850633194,49219.0850633194,0.2778135304,0,0.4312789235,0.2778135304,0,0.4312789235,0.2778135304,0,0.4312789235
846,54948.4686621281,54948.4686621281,54948.4686621281,0.2592416321,0,0.4313007196,0.2592416321,0,0.4313007196,0.2592416321,0,0.4313007196
847,60983.3937642776,60983.3937642776,60983.3937642776,0.2255595163,0,0.431322455,0.2255595163,0,0.431322455,0.2255595163,0,0.431322455
848,63259.5818819328,63259.5818819328,63259.5818819328,0.2388880897,0.1270241299,0.4313441294,0.2388880897,0.1270241299,0.4313441294,0.2388880897,0.1270241299,0.4313441294
849,63663.1272637037,63663.1272637037,63663.1272637037,0.254953803,0.1696988572,0.4313657425,0.254953803,0.1696988572,0.4313657425,0.254953803,0.1696988572,0.4313657425
850,65360.9003341539,65360.9003341539,65360.9003341539,0.2594334917,0.2150668535,0.431387294,0.2594334917,0.2150668535,0.431387294,0.2594334917,0.2150668535,0.431387294
851,66945.2963687733,66945.2963687733,66945.2963687733,0.2689776271,0.2341683508,0.4314087834,0.2689776271,0.2341683508,0.4314087834,0.2689776271,0.2341683508,0.4314087834
852,66420.6873724712,66420.6873724712,66420.6873724712,0.2820256799,0.2257554473,0.4314302105,0.2820256799,0.2257554473,0.4314302105,0.2820256799,0.2257554473,0.4314302105
853,65477.1598369974,65477.1598369974,65477.1598369974,0.2597177819,0.2072674678,0.4314515749,0.2597177819,0.2072674678,0.4314515749,0.2597177819,0.2072674678,0.4314515749
854,64765.1904848731,64765.1904848731,64765.1904848731,0.2728280025,0.1582379588,0.4314728763,0.2728280025,0.1582379588,0.4314728763,0.2728280025,0.1582379588,0.4314728763
855,64115.6745846896,64115.6745846896,64115.6745846896,0.3055012982,0.0886590405,0.4314941143,0.3055012982,0.0886590405,0.4314941143,0.3055012982,0.0886590405,0.4314941143
856,63403.7052325652,63403.7052325652,63403.7052325652,0.3302701718,0.0235365868,0.4315152886,0.3302701718,0.0235365868,0.4315152886,0.3302701718,0.0235365868,0.4315152886
857,66522.5345402515,66522.5345402515,66522.5345402515,0.3492441552,0.0002514125,0.4315363988,0.3492441552,0.0002514125,0.4315363988,0.3492441552,0.0002514125,0.4315363988
858,67969.5329806013,67969.5329806013,67969.5329806013,0.3549623267,0,0.4315574447,0.3549623267,0,0.4315574447,0.3549623267,0,0.4315574447
859,66268.8774431384,66268.8774431384,66268.8774431384,0.4139862775,0,0.4315784257,0.4139862775,0,0.4315784257,0.4139862775,0,0.4315784257
860,62955.9620232671,62955.9620232671,62955.9620232671,0.4102724315,0,0.4315993417,0.4102724315,0,0.4315993417,0.4102724315,0,0.4315993417
861,60801.7983424807,60801.7983424807,60801.7983424807,0.3917265702,0,0.4316201922,0.3917265702,0,0.4316201922,0.3917265702,0,0.4316201922
862,59789.0915987034,59789.0915987034,59789.0915987034,0.3587761831,0,0.431640977,0.3587761831,0,0.431640977,0.3587761831,0,0.431640977
863,55239.5978304057,55239.5978304057,55239.5978304057,0.3335937687,0,0.4316616956,0.3335937687,0,0.4316616956,0.3335937687,0,0.4316616956
864,51751.8127451004,51751.8127451004,51751.8127451004,0.31637491,0,0.4316823478,0.31637491,0,0.4316823478,0.31637491,0,0.4316823478
865,49705.2611661196,49705.2611661196,49705.2611661196,0.3394988166,0,0.4317029331,0.3394988166,0,0.4317029331,0.3394988166,0,0.4317029331
866,48953.8980981557,48953.8980981557,48953.8980981557,0.3138117575,0,0.4317234513,0.3138117575,0,0.4317234513,0.3138117575,0,0.4317234513
867,49155.6707890412,49155.6707890412,49155.6707890412,0.2851235968,0,0.431743902,0.2851235968,0,0.431743902,0.2851235968,0,0.431743902
868,50284.637035662,50284.637035662,50284.637035662,0.2565267743,0,0.4317642848,0.2565267743,0,0.4317642848,0.2565267743,0,0.4317642848
